external_ref_id,our_trade_id,timestamp,symbol,quantity,price,counterparty_id
EXT002188,TRD003187,2024-01-15T15:58:00.000Z,INVALID_SYM,1155,275.53999998999996,CP1
EXT002189,TRD003188,2024-01-15T19:17:00.000Z,BAC,6434,72.87,CP13
EXT002190,TRD003190,2024-01-15T16:38:00.000Z,INVALID_SYM,5761,363.22,CP6
EXT002191,TRD003191,2024-01-15T20:18:00.000Z,GOOGL,5658,500.62,CP1
EXT002192,TRD003192,2024-01-15T20:11:00.000Z,AAPL,4408,276.36,CP3
EXT002193,TRD003193,2024-01-15T20:47:00.000Z,TSLA,7713,176.54,CP10
EXT002194,TRD003194,2024-01-15T18:23:00.000Z,JPM,2503,456.73,CP16
EXT002195,TRD003195,2024-01-15T16:27:00.000Z,BAC,1007,145.15,CP17
EXT002196,TRD003196,2024-01-15T14:23:00.000Z,INVALID_SYM,2269,397.88,CP10
EXT002197,TRD003199,2024-01-15T17:48:00.000Z,BAC,9430,507.22,CP10
EXT002198,TRD003201,2024-01-15T20:44:00.000Z,META,4413,125.27999999,CP7
EXT002199,TRD003202,2024-01-15T18:53:00.000Z,NVDA,9848,56.56,CP5
EXT002200,TRD003203,2024-01-15T18:14:00.000Z,AMZN,1231,273.55,CP2
EXT002201,TRD003204,2024-01-15T14:27:00.000Z,GOOGL,8715,542.86,CP19
EXT002202,TRD003206,2024-01-15T18:24:00.000Z,BAC,6578,502.11,CP1
EXT002203,TRD003208,2024-01-15T17:02:00.000Z,TSLA,7476,150.95,CP6
EXT002204,TRD003210,2024-01-15T15:54:00.000Z,META,2027,175.93,CP14
EXT002205,TRD003211,2024-01-15T19:04:00.000Z,NVDA,1089,313.07,CP20
EXT002206,TRD003213,2024-01-15T19:42:00.000Z,TSLA,8008,180.11,CP18
EXT002207,TRD003214,2024-01-15T14:38:00.000Z,JPM,7166,437.84,CP11
EXT002208,TRD003217,2024-01-15T18:38:00.000Z,MSFT,5645,306.31,CP10
EXT002209,TRD003221,2024-01-15T20:46:00.000Z,BAC,3514,288.81,CP2
EXT002210,TRD003222,2024-01-15T19:25:00.000Z,MSFT,7544,262.16,CP9
EXT002211,TRD003223,2024-01-15T16:20:00.000Z,GOOGL,2523,257.81,CP14
EXT002212,TRD003224,2024-01-15T15:03:00.000Z,TSLA,5884,164.04,CP3
EXT002213,TRD003225,2024-01-15T17:23:00.000Z,JPM,101,436.64,CP9
EXT002214,TRD003227,2024-01-15T20:30:00.000Z,MSFT,2956,206.33,CP10
EXT002215,TRD003228,2024-01-15T17:25:00.000Z,JPM,3183,269.40999998999996,CP15
EXT002216,TRD003229,2024-01-15T16:50:00.000Z,AMZN,2512,448.25,CP19
EXT002217,TRD003231,2024-01-15T15:28:00.000Z,NVDA,6159,160.93,CP6
EXT002218,TRD003232,2024-01-15T18:51:00.000Z,AMZN,9576,390.00,CP8
EXT002219,TRD003234,2024-01-15T15:49:00.000Z,AMZN,9130,368.60,CP19
EXT002220,TRD003237,2024-01-15T19:56:00.000Z,AMZN,2940,175.94,CP15
EXT002221,TRD003238,2024-01-15T19:48:00.000Z,NVDA,989,90.27,CP2
EXT002222,TRD003239,2024-01-15T20:12:00.000Z,TSLA,3863,164.71,CP12
EXT002223,TRD003241,2024-01-15T14:35:00.000Z,BAC,4203,397.34,CP12
EXT002224,TRD003242,2024-01-15T19:37:00.000Z,AMZN,6721,298.04,CP7
EXT002225,TRD003243,2024-01-15T19:45:00.000Z,INVALID_SYM,5103,207.56,CP1
EXT002226,TRD003244,2024-01-15T18:27:00.000Z,GOOGL,8220,546.04,CP19
EXT002227,TRD003247,2024-01-15T15:00:00.000Z,NVDA,4919,399.28,CP10
EXT002228,TRD003248,2024-01-15T16:11:00.000Z,JPM,8431,79.75,CP5
EXT002229,TRD003249,2024-01-15T17:20:00.000Z,GOOGL,8211,66.48,CP12
EXT002230,TRD003250,2024-01-15T15:30:00.000Z,JPM,1806,58.14,CP20
EXT002231,TRD003252,2024-01-15T17:25:00.000Z,TSLA,1772,413.57,CP14
EXT002232,TRD003253,2024-01-15T17:24:00.000Z,AMZN,6185,61.10,CP9
EXT002233,TRD003254,2024-01-15T16:28:00.000Z,AMZN,7502,87.17,CP16
EXT002234,TRD003255,2024-01-15T16:55:00.000Z,GOOGL,8420,257.00,CP18
EXT002235,TRD003256,2024-01-15T15:00:00.000Z,GOOGL,9266,193.84,CP7
EXT002236,TRD003257,2024-01-15T15:40:00.000Z,AAPL,9629,441.14,CP11
EXT002237,TRD003258,2024-01-15T14:35:00.000Z,AMZN,1439,71.97,CP3
EXT002238,TRD003259,2024-01-15T14:17:00.000Z,NVDA,6754,388.32,CP4
EXT002239,TRD003260,2024-01-15T14:47:00.000Z,JPM,8445,178.39,CP6
EXT002240,TRD003261,2024-01-15T19:47:00.000Z,INVALID_SYM,7674,342.41,CP8
EXT002241,TRD003262,2024-01-15T17:21:00.000Z,AMZN,5262,489.55,CP17
EXT002242,TRD003263,2024-01-15T16:39:00.000Z,AAPL,6111,176.04,CP17
EXT002243,TRD003265,2024-01-15T19:49:00.000Z,GOOGL,9200,431.52,CP7
EXT002244,TRD003268,2024-01-15T18:04:00.000Z,BAC,1871,337.77,CP9
EXT002245,TRD003272,2024-01-15T14:49:00.000Z,MSFT,1340,535.93,CP17
EXT002246,TRD003273,2024-01-15T20:57:00.000Z,META,4545,506.61,CP6
EXT002247,TRD003274,2024-01-15T18:41:00.000Z,TSLA,1200,223.71,CP13
EXT002248,TRD003283,2024-01-15T17:44:00.000Z,JPM,146,100.96,CP7
EXT002249,TRD003284,2024-01-15T18:50:00.000Z,JPM,6504,421.40,CP20
EXT002250,TRD003285,2024-01-15T20:19:00.000Z,GOOGL,9490,203.40,CP1
EXT002251,TRD003286,2024-01-15T14:29:00.000Z,NVDA,1512,361.91,CP12
EXT002252,TRD003287,2024-01-15T16:20:00.000Z,META,1664,485.82,CP8
EXT002253,TRD003288,2024-01-15T17:42:00.000Z,TSLA,9067,481.96,CP13
EXT002254,TRD003291,2024-01-15T19:29:00.000Z,JPM,1977,546.80,CP10
EXT002255,TRD003292,2024-01-15T17:25:00.000Z,META,6393,65.05,CP20
EXT002256,TRD003293,2024-01-15T19:59:00.000Z,INVALID_SYM,5747,474.84999998999996,CP17
EXT002257,TRD003294,2024-01-15T19:56:00.000Z,AMZN,3119,218.00,CP20
EXT002258,TRD003295,2024-01-15T16:48:00.000Z,GOOGL,5604,150.59,CP3
EXT002259,TRD003296,2024-01-15T20:26:00.000Z,JPM,5652,,CP3
EXT002260,TRD003297,2024-01-15T15:12:00.000Z,AMZN,2472,321.80,CP19
EXT002261,TRD003298,2024-01-15T17:33:00.000Z,INVALID_SYM,3163,488.86,CP1
EXT002262,TRD003300,2024-01-15T14:52:00.000Z,NVDA,4463,175.83,CP15
EXT002263,TRD003303,2024-01-15T15:49:00.000Z,TSLA,150,344.95,CP9
EXT002264,TRD003304,2024-01-15T19:21:00.000Z,INVALID_SYM,6708,408.89,CP14
EXT002265,TRD003306,2024-01-15T19:23:00.000Z,TSLA,666,145.76,CP18
EXT002266,TRD003307,2024-01-15T19:50:00.000Z,GOOGL,217,541.98,CP9
EXT002267,TRD003308,2024-01-15T16:49:00.000Z,INVALID_SYM,8401,366.88,CP5
EXT002268,TRD003309,2024-01-15T19:47:00.000Z,AAPL,8923,109.32,CP10
EXT002269,TRD003310,2024-01-15T16:27:00.000Z,MSFT,7236,490.51,CP11
EXT002270,TRD003311,2024-01-15T17:48:00.000Z,TSLA,9468,303.27,CP20
EXT002271,TRD003312,2024-01-15T20:00:00.000Z,META,8049,336.14,CP18
EXT002272,TRD003313,2024-01-15T20:03:00.000Z,NVDA,4572,497.31,CP12
EXT002273,TRD003314,2024-01-15T20:23:00.000Z,MSFT,1595,375.15,CP2
EXT002274,TRD003315,2024-01-15T17:30:00.000Z,JPM,6163,295.06,CP4
EXT002275,TRD003317,2024-01-15T16:19:00.000Z,META,3733,,CP10
EXT002276,TRD003318,2024-01-15T16:22:00.000Z,GOOGL,2227,235.67,CP3
EXT002277,TRD003319,2024-01-15T16:01:00.000Z,TSLA,7387,266.27,CP5
EXT002278,TRD003320,2024-01-15T17:02:00.000Z,AMZN,1466,487.48,CP10
EXT002279,TRD003322,2024-01-15T18:29:00.000Z,JPM,1614,433.63,CP2
EXT002280,TRD003323,2024-01-15T16:13:00.000Z,META,7451,278.45,CP19
EXT002281,TRD003324,2024-01-15T19:05:00.000Z,AMZN,5062,459.76,CP10
EXT002282,TRD003325,2024-01-15T17:45:00.000Z,BAC,115,52.74,CP17
EXT002283,TRD003326,2024-01-15T19:09:00.000Z,AAPL,5131,288.07,CP8
EXT002284,TRD003327,2024-01-15T20:20:00.000Z,AMZN,9360,371.34,CP7
EXT002285,TRD003328,2024-01-15T15:11:00.000Z,MSFT,5162,427.83,CP9
EXT002286,TRD003329,2024-01-15T19:50:00.000Z,AAPL,3951,171.69,CP4
EXT002287,TRD003330,2024-01-15T19:29:00.000Z,GOOGL,4803,534.26,CP11
EXT002288,TRD003333,2024-01-15T20:26:00.000Z,GOOGL,3652,88.49,CP10
EXT002289,TRD003334,2024-01-15T15:04:00.000Z,GOOGL,10067,132.99,CP20
EXT002290,TRD003336,2024-01-15T20:30:00.000Z,BAC,6608,510.67,CP1
EXT002291,TRD003339,2024-01-15T16:50:00.000Z,AMZN,5558,485.55,CP14
EXT002292,TRD003340,2024-01-15T20:19:00.000Z,TSLA,5914,447.90,CP1
EXT002293,TRD003341,2024-01-15T17:15:00.000Z,JPM,789,536.64,CP18
EXT002294,TRD003344,2024-01-15T19:05:00.000Z,META,7299,433.44,CP16
EXT002295,TRD003345,2024-01-15T18:04:00.000Z,AMZN,9209,441.88,CP5
EXT002296,TRD003346,2024-01-15T19:11:00.000Z,JPM,9226,242.04,CP18
EXT002297,TRD003349,2024-01-15T16:00:00.000Z,GOOGL,6361,352.88,CP13
EXT002298,TRD003351,2024-01-15T18:30:00.000Z,TSLA,9303,141.67,CP11
EXT002299,TRD003352,2024-01-15T20:45:00.000Z,MSFT,7180,428.39999998999997,CP1
EXT002300,TRD003353,2024-01-15T14:54:00.000Z,BAC,7536,498.67,CP15
EXT002301,TRD003354,2024-01-15T19:58:00.000Z,META,,284.70,CP8
EXT002302,TRD003356,2024-01-15T14:27:00.000Z,MSFT,5776,57.99,CP13
EXT002303,TRD003357,2024-01-15T19:20:00.000Z,MSFT,9428,439.18,CP13
EXT002304,TRD003358,2024-01-15T15:03:00.000Z,INVALID_SYM,8742,410.31,CP4
EXT002305,TRD003359,2024-01-15T16:11:00.000Z,NVDA,6338,312.28,CP1
EXT002306,TRD003360,2024-01-15T17:38:00.000Z,JPM,7548,402.96,CP9
EXT002307,TRD003362,2024-01-15T14:11:00.000Z,META,845,283.30,CP14
EXT002308,TRD003364,2024-01-15T20:00:00.000Z,AAPL,5340,287.05,CP10
EXT002309,TRD003366,2024-01-15T17:05:00.000Z,MSFT,1142,331.84,CP14
EXT002310,TRD003367,2024-01-15T15:50:00.000Z,BAC,3091,262.47,CP16
EXT002311,TRD003368,2024-01-15T20:05:00.000Z,MSFT,1598,184.63,CP6
EXT002312,TRD003369,2024-01-15T16:26:00.000Z,JPM,9804,216.33,CP6
EXT002313,TRD003371,2024-01-15T16:15:00.000Z,AAPL,6275,486.97,CP1
EXT002314,TRD003372,2024-01-15T18:35:00.000Z,TSLA,1611,411.21,CP17
EXT002315,TRD003373,2024-01-15T17:27:00.000Z,NVDA,3770,364.54,CP3
EXT002316,TRD003374,2024-01-15T15:16:00.000Z,BAC,9403,448.96,CP14
EXT002317,TRD003376,2024-01-15T19:03:00.000Z,AAPL,7921,90.62,CP20
EXT002318,TRD003379,2024-01-15T18:25:00.000Z,JPM,5755,83.32,CP18
EXT002319,TRD003382,2024-01-15T14:56:00.000Z,JPM,6102,469.90,CP11
EXT002320,TRD003384,2024-01-15T16:26:00.000Z,MSFT,8887,135.42,CP12
EXT002321,TRD003385,2024-01-15T17:23:00.000Z,BAC,1699,173.74,CP1
EXT002322,TRD003386,2024-01-15T18:38:00.000Z,JPM,5515,288.14,CP8
EXT002323,TRD003387,2024-01-15T20:10:00.000Z,JPM,8831,101.92,CP1
EXT002324,TRD003388,2024-01-15T20:36:00.000Z,JPM,3304,207.21,CP5
EXT002325,TRD003389,2024-01-15T16:54:00.000Z,AMZN,9653,380.18999999,CP20
EXT002326,TRD003390,2024-01-15T18:03:00.000Z,GOOGL,2475,150.38,CP16
EXT002327,TRD003392,2024-01-15T17:20:00.000Z,META,1733,387.38,CP4
EXT002328,TRD003393,2024-01-15T18:06:00.000Z,JPM,9913,531.05,CP6
EXT002329,TRD003394,2024-01-15T19:09:00.000Z,INVALID_SYM,6799,204.74,CP14
EXT002330,TRD003395,2024-01-15T19:20:00.000Z,JPM,7748,343.35,CP2
EXT002331,TRD003396,2024-01-15T18:55:00.000Z,TSLA,4699,135.72,CP18
EXT002332,TRD003397,2024-01-15T16:43:00.000Z,TSLA,9450,99.49,CP13
EXT002333,TRD003398,2024-01-15T18:05:00.000Z,AAPL,7787,376.57,CP11
EXT002334,TRD003400,2024-01-15T16:20:00.000Z,NVDA,8675,207.06,CP4
EXT002335,TRD003401,2024-01-15T16:51:00.000Z,GOOGL,7618,177.41,CP10
EXT002336,TRD003402,2024-01-15T15:41:00.000Z,TSLA,2518,437.73,CP11
EXT002337,TRD003403,2024-01-15T18:19:00.000Z,JPM,8280,249.02,CP19
EXT002338,TRD003404,2024-01-15T16:03:00.000Z,META,8780,111.63,CP17
EXT002339,TRD003405,2024-01-15T19:15:00.000Z,GOOGL,8508,202.43,CP1
EXT002340,TRD003406,2024-01-15T18:20:00.000Z,INVALID_SYM,1717,138.55,CP4
EXT002341,TRD003407,2024-01-15T15:40:00.000Z,AMZN,370,539.01,CP12
EXT002342,TRD003408,2024-01-15T18:04:00.000Z,GOOGL,6163,470.94,CP17
EXT002343,TRD003409,2024-01-15T19:47:00.000Z,MSFT,7151,291.63,CP10
EXT002344,TRD003411,2024-01-15T16:32:00.000Z,AMZN,6577,215.28,CP8
EXT002345,TRD003412,2024-01-15T15:37:00.000Z,AMZN,7896,,CP19
EXT002346,TRD003413,2024-01-15T19:13:00.000Z,AAPL,5110,275.91,CP10
EXT002347,TRD003414,2024-01-15T18:43:00.000Z,AMZN,7724,478.19,CP2
EXT002348,TRD003415,2024-01-15T20:16:00.000Z,GOOGL,9975,129.46999999000002,CP3
EXT002349,TRD003417,2024-01-15T14:37:00.000Z,GOOGL,3945,191.19,CP11
EXT002350,TRD003418,2024-01-15T17:42:00.000Z,TSLA,3804,88.87,CP8
EXT002351,TRD003419,2024-01-15T19:53:00.000Z,MSFT,2797,79.42,CP2
EXT002352,TRD003421,2024-01-15T19:27:00.000Z,MSFT,9883,532.16,CP2
EXT002353,TRD003422,2024-01-15T19:38:00.000Z,JPM,9475,458.57999999,CP13
EXT002354,TRD003423,2024-01-15T17:42:00.000Z,BAC,227,175.94,CP10
EXT002355,TRD003424,2024-01-15T17:51:00.000Z,TSLA,1452,426.34,CP12
EXT002356,TRD003425,2024-01-15T18:38:00.000Z,GOOGL,5850,269.59,CP15
EXT002357,TRD003428,2024-01-15T15:28:00.000Z,NVDA,2638,492.90,CP10
EXT002358,TRD003429,2024-01-15T19:02:00.000Z,INVALID_SYM,8121,86.93,CP13
EXT002359,TRD003431,2024-01-15T18:56:00.000Z,AAPL,8304,202.26,CP13
EXT002360,TRD003433,2024-01-15T19:27:00.000Z,AAPL,2304,425.62,CP20
EXT002361,TRD003435,2024-01-15T17:18:00.000Z,GOOGL,6390,487.53,CP19
EXT002362,TRD003437,2024-01-15T19:25:00.000Z,META,9893,372.56,CP11
EXT002363,TRD003438,2024-01-15T20:12:00.000Z,MSFT,9933,235.71,CP6
EXT002364,TRD003439,2024-01-15T20:51:00.000Z,INVALID_SYM,1377,362.88,CP13
EXT002365,TRD003440,2024-01-15T16:11:00.000Z,AMZN,4188,546.85,CP15
EXT002366,TRD003441,2024-01-15T20:46:00.000Z,JPM,8216,323.24,CP15
EXT002367,TRD003442,2024-01-15T18:47:00.000Z,NVDA,4658,263.88,CP12
EXT002368,TRD003443,2024-01-15T17:59:00.000Z,META,5795,192.37,CP3
EXT002369,TRD003444,2024-01-15T16:41:00.000Z,NVDA,3298,520.98,CP9
EXT002370,TRD003445,2024-01-15T16:54:00.000Z,GOOGL,3003,472.68,CP10
EXT002371,TRD003446,2024-01-15T17:18:00.000Z,BAC,2076,380.11,CP18
EXT002372,TRD003447,2024-01-15T15:56:00.000Z,META,6502,497.20,CP5
EXT002373,TRD003448,2024-01-15T14:53:00.000Z,TSLA,3436,65.79,CP13
EXT002374,TRD003449,2024-01-15T14:37:00.000Z,AMZN,8432,98.06,CP3
EXT002375,TRD003451,2024-01-15T18:04:00.000Z,BAC,5547,528.78,CP9
EXT002376,TRD003452,2024-01-15T18:36:00.000Z,AMZN,1013,141.34,CP19
EXT002377,TRD003453,2024-01-15T14:33:00.000Z,AMZN,7620,340.13,CP3
EXT002378,TRD003454,2024-01-15T19:06:00.000Z,INVALID_SYM,9234,464.94,CP18
EXT002379,TRD003455,2024-01-15T17:37:00.000Z,INVALID_SYM,313,217.39999999,CP2
EXT002380,TRD003456,2024-01-15T19:53:00.000Z,GOOGL,8435,544.09,CP11
EXT002381,TRD003457,2024-01-15T16:26:00.000Z,NVDA,,,CP5
EXT002382,TRD003458,2024-01-15T19:44:00.000Z,AMZN,2857,446.93,CP12
EXT002383,TRD003459,2024-01-15T20:27:00.000Z,GOOGL,5937,540.91,CP20
EXT002384,TRD003460,2024-01-15T16:14:00.000Z,NVDA,4959,332.41,CP3
EXT002385,TRD003462,2024-01-15T18:53:00.000Z,BAC,3768,358.38,CP9
EXT002386,TRD003463,2024-01-15T14:16:00.000Z,AMZN,9790,195.76,CP3
EXT002387,TRD003464,2024-01-15T14:19:00.000Z,BAC,5986,230.94999999,CP10
EXT002388,TRD003466,2024-01-15T15:03:00.000Z,JPM,5424,111.55999999,CP15
EXT002389,TRD003467,2024-01-15T18:27:00.000Z,GOOGL,5023,161.83,CP16
EXT002390,TRD003468,2024-01-15T16:02:00.000Z,NVDA,2607,506.95999999,CP11
EXT002391,TRD003469,2024-01-15T14:49:00.000Z,INVALID_SYM,849,468.39,CP14
EXT002392,TRD003470,2024-01-15T15:46:00.000Z,META,708,147.82,CP7
EXT002393,TRD003471,2024-01-15T16:07:00.000Z,JPM,4177,213.67,CP13
EXT002394,TRD003472,2024-01-15T19:28:00.000Z,GOOGL,566,446.67,CP11
EXT002395,TRD003473,2024-01-15T16:04:00.000Z,INVALID_SYM,2532,508.70,CP8
EXT002396,TRD003475,2024-01-15T20:12:00.000Z,GOOGL,2362,319.47,CP8
EXT002397,TRD003476,2024-01-15T16:01:00.000Z,META,2680,229.16,CP18
EXT002398,TRD003479,2024-01-15T17:03:00.000Z,BAC,2374,184.73999999,CP17
EXT002399,TRD003480,2024-01-15T15:19:00.000Z,NVDA,3704,254.15,CP17
EXT002400,TRD003481,2024-01-15T17:59:00.000Z,TSLA,4579,304.85,CP12
EXT002401,TRD003482,2024-01-15T19:17:00.000Z,BAC,3008,435.81,CP20
EXT002402,TRD003483,2024-01-15T14:46:00.000Z,MSFT,3292,465.61,CP8
EXT002403,TRD003484,2024-01-15T18:29:00.000Z,TSLA,3082,51.43,CP17
EXT002404,TRD003485,2024-01-15T14:22:00.000Z,GOOGL,9811,65.48,CP14
EXT002405,TRD003486,2024-01-15T14:33:00.000Z,AMZN,6625,152.61,CP20
EXT002406,TRD003487,2024-01-15T18:47:00.000Z,AAPL,2621,450.08,CP16
EXT002407,TRD003488,2024-01-15T14:09:00.000Z,AMZN,3008,302.45,CP19
EXT002408,TRD003489,2024-01-15T15:10:00.000Z,META,422,200.32,CP6
EXT002409,TRD003491,2024-01-15T19:39:00.000Z,GOOGL,5874,266.73,CP3
EXT002410,TRD003492,2024-01-15T15:04:00.000Z,TSLA,8648,220.46999999000002,CP4
EXT002411,TRD003493,2024-01-15T20:57:00.000Z,AAPL,8276,153.16,CP20
EXT002412,TRD003494,2024-01-15T18:53:00.000Z,META,5245,512.34,CP5
EXT002413,TRD003495,2024-01-15T20:47:00.000Z,META,9459,76.36,CP17
EXT002414,TRD003496,2024-01-15T20:12:00.000Z,NVDA,1567,299.13,CP11
EXT002415,TRD003498,2024-01-15T16:54:00.000Z,TSLA,7426,328.52,CP13
EXT002416,TRD003499,2024-01-15T15:44:00.000Z,TSLA,9688,135.80,CP2
EXT002417,TRD003500,2024-01-15T17:34:00.000Z,JPM,3257,305.92,CP5
EXT002418,TRD003501,2024-01-15T15:15:00.000Z,MSFT,3566,200.37,CP1
EXT002419,TRD003502,2024-01-15T18:28:00.000Z,TSLA,668,472.06,CP14
EXT002420,TRD003503,2024-01-15T18:48:00.000Z,INVALID_SYM,2018,541.36,CP7
EXT002421,TRD003504,2024-01-15T15:41:00.000Z,AAPL,2285,509.48,CP11
EXT002422,TRD003505,2024-01-15T16:55:00.000Z,INVALID_SYM,3424,188.15,CP18
EXT002423,TRD003507,2024-01-15T14:09:00.000Z,MSFT,1106,426.29,CP3
EXT002424,TRD003508,2024-01-15T16:02:00.000Z,AMZN,9585,523.68,CP16
EXT002425,TRD003509,2024-01-15T16:02:00.000Z,BAC,7930,82.04,CP17
EXT002426,TRD003510,2024-01-15T20:52:00.000Z,TSLA,4908,111.78999999,CP12
EXT002427,TRD003512,2024-01-15T20:12:00.000Z,JPM,4812,126.93,CP20
EXT002428,TRD003513,2024-01-15T16:56:00.000Z,TSLA,7672,445.18,CP16
EXT002429,TRD003514,2024-01-15T14:36:00.000Z,NVDA,3448,527.97,CP1
EXT002430,TRD003516,2024-01-15T17:34:00.000Z,META,875,171.75,CP12
EXT002431,TRD003517,2024-01-15T16:07:00.000Z,BAC,6975,515.81,CP13
EXT002432,TRD003518,2024-01-15T17:26:00.000Z,MSFT,7273,101.80,CP14
EXT002433,TRD003519,2024-01-15T19:34:00.000Z,AAPL,9503,479.00,CP15
EXT002434,TRD003523,2024-01-15T16:27:00.000Z,AAPL,8364,113.02,CP3
EXT002435,TRD003525,2024-01-15T18:25:00.000Z,BAC,4711,276.43,CP11
EXT002436,TRD003527,2024-01-15T18:51:00.000Z,GOOGL,8082,160.96999999000002,CP7
EXT002437,TRD003528,2024-01-15T19:43:00.000Z,INVALID_SYM,5821,225.07,CP8
EXT002438,TRD003529,2024-01-15T14:45:00.000Z,MSFT,3906,77.55,CP10
EXT002439,TRD003530,2024-01-15T17:33:00.000Z,JPM,7718,215.46,CP13
EXT002440,TRD003531,2024-01-15T19:24:00.000Z,GOOGL,10043,343.42,CP17
EXT002441,TRD003532,2024-01-15T20:01:00.000Z,TSLA,3262,361.04,CP10
EXT002442,TRD003535,2024-01-15T17:53:00.000Z,AAPL,2811,200.07,CP6
EXT002443,TRD003537,2024-01-15T15:08:00.000Z,JPM,4884,143.36,CP1
EXT002444,TRD003538,2024-01-15T15:30:00.000Z,MSFT,8526,530.78,CP14
EXT002445,TRD003540,2024-01-15T15:08:00.000Z,TSLA,7969,349.97,CP16
EXT002446,TRD003541,2024-01-15T18:00:00.000Z,META,8807,394.11,CP4
EXT002447,TRD003542,2024-01-15T14:57:00.000Z,NVDA,8774,233.43,CP8
EXT002448,TRD003543,2024-01-15T16:57:00.000Z,META,3205,295.80,CP12
EXT002449,TRD003544,2024-01-15T17:15:00.000Z,GOOGL,5707,467.03,CP20
EXT002450,TRD003545,2024-01-15T20:58:00.000Z,AMZN,1989,263.39,CP9
EXT002451,TRD003546,2024-01-15T16:52:00.000Z,NVDA,5288,197.34,CP15
EXT002452,TRD003548,2024-01-15T19:45:00.000Z,TSLA,9005,129.43,CP20
EXT002453,TRD003549,2024-01-15T17:31:00.000Z,BAC,2017,524.68,CP13
EXT002454,TRD003552,2024-01-15T17:19:00.000Z,AAPL,,115.71,CP19
EXT002455,TRD003553,2024-01-15T20:20:00.000Z,MSFT,4652,86.05,CP1
EXT002456,TRD003555,2024-01-15T19:29:00.000Z,MSFT,4187,323.84,CP6
EXT002457,TRD003556,2024-01-15T20:18:00.000Z,AMZN,2002,523.65999999,CP10
EXT002458,TRD003557,2024-01-15T20:00:00.000Z,BAC,5704,432.03,CP20
EXT002459,TRD003559,2024-01-15T16:07:00.000Z,META,6352,273.45,CP20
EXT002460,TRD003561,2024-01-15T16:35:00.000Z,INVALID_SYM,7415,493.72,CP5
EXT002461,TRD003562,2024-01-15T16:17:00.000Z,TSLA,7681,478.09,CP6
EXT002462,TRD003566,2024-01-15T20:04:00.000Z,META,1751,502.67,CP7
EXT002463,TRD003567,2024-01-15T18:09:00.000Z,JPM,9878,296.21,CP15
EXT002464,TRD003568,2024-01-15T18:08:00.000Z,MSFT,4284,118.31,CP18
EXT002465,TRD003570,2024-01-15T15:44:00.000Z,MSFT,8789,506.35,CP13
EXT002466,TRD003571,2024-01-15T17:02:00.000Z,AMZN,8531,395.87,CP19
EXT002467,TRD003572,2024-01-15T14:13:00.000Z,AAPL,7057,459.27,CP13
EXT002468,TRD003573,2024-01-15T18:42:00.000Z,AMZN,2383,92.52,CP11
EXT002469,TRD003574,2024-01-15T17:30:00.000Z,NVDA,6331,459.14,CP20
EXT002470,TRD003576,2024-01-15T19:19:00.000Z,BAC,8735,324.91,CP17
EXT002471,TRD003577,2024-01-15T17:42:00.000Z,JPM,6683,505.07,CP18
EXT002472,TRD003578,2024-01-15T17:07:00.000Z,JPM,6771,386.84,CP15
EXT002473,TRD003580,2024-01-15T19:21:00.000Z,NVDA,190,75.94,CP15
EXT002474,TRD003581,2024-01-15T19:08:00.000Z,NVDA,8370,287.08,CP2
EXT002475,TRD003582,2024-01-15T20:39:00.000Z,AMZN,1472,,CP4
EXT002476,TRD003584,2024-01-15T19:59:00.000Z,INVALID_SYM,361,492.63,CP7
EXT002477,TRD003585,2024-01-15T15:09:00.000Z,GOOGL,1370,68.57,CP8
EXT002478,TRD003586,2024-01-15T17:34:00.000Z,AMZN,9922,,CP14
EXT002479,TRD003587,2024-01-15T18:21:00.000Z,GOOGL,5148,548.83999999,CP9
EXT002480,TRD003588,2024-01-15T16:00:00.000Z,TSLA,5357,517.78,CP1
EXT002481,TRD003591,2024-01-15T14:19:00.000Z,GOOGL,1872,527.94,CP6
EXT002482,TRD003592,2024-01-15T17:33:00.000Z,BAC,4367,201.34,CP1
EXT002483,TRD003593,2024-01-15T18:22:00.000Z,AMZN,9120,145.92,CP18
EXT002484,TRD003594,2024-01-15T20:56:00.000Z,INVALID_SYM,2357,210.81,CP11
EXT002485,TRD003596,2024-01-15T16:07:00.000Z,BAC,6896,354.09,CP14
EXT002486,TRD003598,2024-01-15T20:27:00.000Z,AMZN,1510,498.79,CP8
EXT002487,TRD003599,2024-01-15T16:20:00.000Z,AAPL,2258,383.46999998999996,CP5
EXT002488,TRD003600,2024-01-15T15:09:00.000Z,AAPL,4863,518.30,CP11
EXT002489,TRD003601,2024-01-15T15:25:00.000Z,AAPL,6876,430.87,CP11
EXT002490,TRD003602,2024-01-15T15:08:00.000Z,GOOGL,839,489.18,CP6
EXT002491,TRD003603,2024-01-15T14:47:00.000Z,TSLA,4103,411.25,CP15
EXT002492,TRD003604,2024-01-15T15:41:00.000Z,TSLA,5641,206.78,CP1
EXT002493,TRD003605,2024-01-15T17:45:00.000Z,INVALID_SYM,4707,267.09999998999996,CP16
EXT002494,TRD003607,2024-01-15T15:56:00.000Z,NVDA,9041,,CP13
EXT002495,TRD003610,2024-01-15T18:28:00.000Z,NVDA,8397,71.27,CP7
EXT002496,TRD003613,2024-01-15T19:00:00.000Z,TSLA,7514,86.00,CP15
EXT002497,TRD003615,2024-01-15T20:54:00.000Z,BAC,7759,412.34999998999996,CP14
